id,customer_id,branch_id,product_code,type,currency,balance,lien_amount,status,last_trans_date,created_at
1001090150400,10901504,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-16T00:00:00Z
1001090150500,10901505,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-16T00:00:00Z
1001090150700,10901507,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-17T00:00:00Z
1001090150800,10901508,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-19T00:00:00Z
1001090151500,10901515,BR001,PRD-LOAN-SERVICING-LE-AF219B4A,CURRENT,GHS,0,0,ACTIVE,,2018-01-25T00:00:00Z
1001090151800,10901518,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-26T00:00:00Z
1001090152200,10901522,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-01-31T00:00:00Z
1001090152500,10901525,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-02-02T00:00:00Z
1001090152700,10901527,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-02-05T00:00:00Z
1001090154500,10901545,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-02-08T00:00:00Z
1001090154600,10901546,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-02-08T00:00:00Z
1001090154700,10901547,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-02-12T00:00:00Z
1001090155100,10901551,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,36.130000000000003,0,ACTIVE,,2018-02-14T00:00:00Z
1001090155200,10901552,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,7.15,0,ACTIVE,,2018-11-14T00:00:00Z
1001090156400,10901564,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,9.99,0,ACTIVE,,2019-08-21T00:00:00Z
1001090157600,10901576,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-03-05T00:00:00Z
1001090157700,10901577,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-05T00:00:00Z
1001090157701,10901577,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1001090157800,10901578,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-20T00:00:00Z
1001090159300,10901593,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-13T00:00:00Z
1001090159800,10901598,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-16T00:00:00Z
1001090160100,10901601,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1001090160101,10901601,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-12T00:00:00Z
1001090160700,10901607,BR001,PRD-CURRENT-ACCOUNT-LE-CB0307A2,CURRENT,GHS,0,0,DORMANT,,2018-03-22T00:00:00Z
1001090161300,10901613,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-26T00:00:00Z
1001090161500,10901615,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,2134.92,0,ACTIVE,,2018-03-28T00:00:00Z
1001090161600,10901616,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-29T00:00:00Z
1001090162000,10901620,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-13T00:00:00Z
1001090162800,10901128,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-04-13T00:00:00Z
1001090163000,10901630,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-14T00:00:00Z
1001090163800,10901638,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1.24,0,ACTIVE,,2018-07-10T00:00:00Z
1001090163900,10901639,BR001,PRD-LOAN-SERVICING-LE-AF219B4A,CURRENT,GHS,0,0,ACTIVE,,2018-04-18T00:00:00Z
1001090164500,10901645,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,92.15,0,ACTIVE,,2018-05-16T00:00:00Z
1001090165400,10901654,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-02T00:00:00Z
1001090165700,10901657,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-03-14T00:00:00Z
1001090166500,10901665,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-09T00:00:00Z
1001090167300,10901673,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-15T00:00:00Z
1001090167700,10901677,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-17T00:00:00Z
1001090168800,10901688,BR001,PRD-CURRENT-ACCOUNT-LE-CB0307A2,CURRENT,GHS,0,0,DORMANT,,2018-06-01T00:00:00Z
1001090169100,10901691,BR001,PRD-LOAN-SERVICING-LE-AF219B4A,CURRENT,GHS,2890.49,0,ACTIVE,,2018-06-04T00:00:00Z
1001090169500,10901695,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-06T00:00:00Z
1001090169800,10901698,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-07T00:00:00Z
1001090170700,10901707,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-18T00:00:00Z
1001090171100,10901711,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-04T00:00:00Z
1001090171700,10901717,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,17,0,ACTIVE,,2018-06-25T00:00:00Z
1001090171900,10901719,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-25T00:00:00Z
1001090173500,10901735,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-22T00:00:00Z
1001090173700,10901737,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-05T00:00:00Z
1001090174100,10901741,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-09T00:00:00Z
1001090174400,10901744,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-11T00:00:00Z
1001090174500,10901745,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-19T00:00:00Z
1001090175300,10901753,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,3.26,0,ACTIVE,,2018-07-16T00:00:00Z
1001090175900,10901759,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-17T00:00:00Z
1001090176100,10901761,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-07-18T00:00:00Z
1001090176500,10901765,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-24T00:00:00Z
1001090177500,10901775,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-25T00:00:00Z
1001090177600,10901776,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-25T00:00:00Z
1001090178200,10901782,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,113.14,0,ACTIVE,,2018-08-02T00:00:00Z
1001090178400,10901784,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-06T00:00:00Z
1001090178600,10901786,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-24T00:00:00Z
1001090178900,10901789,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-14T00:00:00Z
1001090180100,10901801,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-23T00:00:00Z
1001090180800,10901808,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-08-15T00:00:00Z
1001090180900,10901809,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-12T00:00:00Z
1001090181100,10901811,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1200,0,ACTIVE,,2018-11-19T00:00:00Z
1001090181200,10901812,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-07T00:00:00Z
1001090181900,10901819,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-17T00:00:00Z
1001090182600,10901826,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-12T00:00:00Z
1001090183400,10901834,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,167.75,0,ACTIVE,,2018-10-22T00:00:00Z
1001090183900,10901839,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-10T00:00:00Z
1001090184000,10901840,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2020-10-30T00:00:00Z
1001090184100,10901841,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-27T00:00:00Z
1001090184300,10901843,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-31T00:00:00Z
1001090185000,10901850,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-04T00:00:00Z
1001090185300,10901853,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-09T00:00:00Z
1001090186100,02004727,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-22T00:00:00Z
1001090187100,10901871,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-24T00:00:00Z
1001090187500,10901875,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-25T00:00:00Z
1001090188700,10901887,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,163.44999999999999,0,ACTIVE,,2020-05-15T00:00:00Z
1001090189300,10901893,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-24T00:00:00Z
1001090190100,10901901,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-01T00:00:00Z
1001090190300,10901903,BR001,PRD-LOAN-SERVICING-LE-AF219B4A,CURRENT,GHS,3.19,0,ACTIVE,,2018-10-30T00:00:00Z
1001090190400,10901904,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-16T00:00:00Z
1001090190700,10901907,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-01T00:00:00Z
1001090190800,10901908,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,23.46,0,ACTIVE,,2018-11-01T00:00:00Z
1001090191500,10901915,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-05T00:00:00Z
1001090191900,10901919,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,21.03,0,ACTIVE,,2019-07-03T00:00:00Z
1001090192400,10901924,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-07T00:00:00Z
1001090192700,10901927,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-14T00:00:00Z
1001090193500,10901935,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-27T00:00:00Z
1001090193800,10901938,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-12T00:00:00Z
1001090194000,10901940,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.77,0,ACTIVE,,2018-11-12T00:00:00Z
1001090194100,10901941,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,25.46,0,ACTIVE,,2021-04-27T00:00:00Z
1001090194400,10901944,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-14T00:00:00Z
1001090194700,10901947,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,173.96,0,ACTIVE,,2018-11-15T00:00:00Z
1001090195000,10901950,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-26T00:00:00Z
1001090195800,10901958,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.33,0,ACTIVE,,2018-11-16T00:00:00Z
1001090196000,10901960,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,2.2599999999999998,0,ACTIVE,,2018-11-19T00:00:00Z
1001090196100,10901961,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-19T00:00:00Z
1001090197200,10901972,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-12-17T00:00:00Z
1001090197800,10901978,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-12-03T00:00:00Z
1001090198000,10901980,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-12-03T00:00:00Z
1001090198500,10901985,BR001,PRD-LOAN-SERVICING-LE-AF219B4A,CURRENT,GHS,0,0,ACTIVE,,2018-12-05T00:00:00Z
1001090198900,10901989,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-12-05T00:00:00Z
1001090199100,10901991,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,6.12,0,ACTIVE,,2018-12-17T00:00:00Z
1001090200600,10902006,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-23T00:00:00Z
1001090200700,10902007,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-17T00:00:00Z
1001090200900,10902009,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-17T00:00:00Z
1001090201100,10902011,BR001,PRD-LOAN-SERVICING-LE-AF219B4A,CURRENT,GHS,0,0,ACTIVE,,2019-01-18T00:00:00Z
1001090201400,10902014,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-29T00:00:00Z
1001090201600,10902016,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,18.55,0,ACTIVE,,2021-05-19T00:00:00Z
1001090202700,10902027,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,28.12,0,ACTIVE,,2019-02-11T00:00:00Z
1001090203600,10902036,BR001,PRD-LOAN-SERVICING-LE-AF219B4A,CURRENT,GHS,43.7,0,ACTIVE,,2019-02-14T00:00:00Z
1001090204000,10902040,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-02T00:00:00Z
1001090204500,10902045,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,10.02,0,ACTIVE,,2021-03-25T00:00:00Z
1001090205400,10902054,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,18,0,ACTIVE,,2019-03-05T00:00:00Z
1001090206000,10902060,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,535.44000000000005,0,ACTIVE,,2019-03-01T00:00:00Z
1001090206400,10902064,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-03-14T00:00:00Z
1001090206500,10902065,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-03-21T00:00:00Z
1001090206700,10902067,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-01T00:00:00Z
1001090207000,10902070,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-03-19T00:00:00Z
1001090207700,10902077,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,13.8,0,ACTIVE,,2019-03-21T00:00:00Z
1001090208000,10902080,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-03-25T00:00:00Z
1001090208200,10902082,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,32.1,0,ACTIVE,,2019-06-24T00:00:00Z
1001090208500,10902085,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-03-27T00:00:00Z
1001090208700,10902087,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-03-29T00:00:00Z
1001090208900,10902089,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-01T00:00:00Z
1001090208901,10902089,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1001090209200,10902092,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-01T00:00:00Z
1001090209300,10902093,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,21,0,ACTIVE,,2019-07-15T00:00:00Z
1001090209500,10902095,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-04T00:00:00Z
1001090209800,10902098,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-03T00:00:00Z
1001090210800,10902108,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,27.09,0,ACTIVE,,2019-04-08T00:00:00Z
1001090211500,10902115,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-09T00:00:00Z
1001090212100,10902121,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,49.06,0,ACTIVE,,2019-08-01T00:00:00Z
1001090212200,10902122,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-20T00:00:00Z
1001090212600,10902126,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-12T00:00:00Z
1001090213100,10902131,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,18,0,ACTIVE,,2019-04-23T00:00:00Z
1001090213300,10902133,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-03T00:00:00Z
1001090213400,10902134,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,3.51,0,ACTIVE,,2019-04-25T00:00:00Z
1001090213500,10902135,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.4,0,ACTIVE,,2019-04-25T00:00:00Z
1001090213800,10902138,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-26T00:00:00Z
1001090214300,10902143,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-26T00:00:00Z
1001090214400,10902144,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-04-29T00:00:00Z
1001090214700,10902147,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,514.38,0,ACTIVE,,2019-04-30T00:00:00Z
1001090215400,10902154,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-07T00:00:00Z
1001090215600,10902156,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,67.66,0,ACTIVE,,2019-05-14T00:00:00Z
1001090216700,10902167,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-14T00:00:00Z
1001090216900,10902169,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-14T00:00:00Z
1001090217000,10902170,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,48,0,ACTIVE,,2019-05-16T00:00:00Z
1001090217200,10902172,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,36,0,ACTIVE,,2019-05-14T00:00:00Z
1001090217500,10902175,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-16T00:00:00Z
1001090218100,10902181,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-21T00:00:00Z
1001090218400,10902184,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2019-05-21T00:00:00Z
1001090218500,10902185,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-21T00:00:00Z
1001090218900,10902189,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,20,0,ACTIVE,,2019-05-22T00:00:00Z
1001090219000,10902190,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-22T00:00:00Z
1001090219400,10902194,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,20.079999999999998,0,ACTIVE,,2019-05-23T00:00:00Z
1001090219900,10902199,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-27T00:00:00Z
1001090220300,10902203,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-05-30T00:00:00Z
1001090220500,10902205,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,50.48,0,ACTIVE,,2019-06-03T00:00:00Z
1001090221000,10902210,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-06T00:00:00Z
1001090221400,10902214,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,5,0,ACTIVE,,2019-06-13T00:00:00Z
1001090221800,10902218,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-17T00:00:00Z
1001090221900,10902219,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,48.78,0,ACTIVE,,2019-06-07T00:00:00Z
1001090222100,10902221,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1.34,0,ACTIVE,,2021-03-09T00:00:00Z
1001090222900,10902229,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-07-09T00:00:00Z
1001090223300,10902233,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,6.19,0,ACTIVE,,2019-06-12T00:00:00Z
1001090223500,10902235,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,4.74,0,ACTIVE,,2019-06-12T00:00:00Z
1001090223700,10902237,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-12T00:00:00Z
1001090224800,10902248,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.33,0,ACTIVE,,2019-06-17T00:00:00Z
1001090225000,10902250,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,7.42,0,ACTIVE,,2019-07-09T00:00:00Z
1001090225200,10902252,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-19T00:00:00Z
1001090225400,10902254,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,14.95,0,ACTIVE,,2019-06-19T00:00:00Z
1001090225600,10902256,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-25T00:00:00Z
1001090225700,10902257,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-20T00:00:00Z
1001090225800,10902258,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-21T00:00:00Z
1001090225900,10902259,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-06-21T00:00:00Z
1001090226500,10902265,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,26.65,0,ACTIVE,,2019-06-25T00:00:00Z
